order_id,order_date,customer_id,product_id,employee_id,quantity,total_amount
ORD0043016,2024-08-14,CUST0186,P004,E005,18,1980
ORD0043017,2023-09-26,CUST0292,P015,E003,11,220
ORD0043018,2022-08-30,CUST0095,P018,E006,1,120
ORD0043019,2022-05-14,CUST0144,P027,E007,12,1140
ORD0043020,2024-12-30,CUST0112,P011,E007,19,1045
ORD0043021,2024-10-20,CUST0293,P028,E010,5,700
ORD0043022,2022-08-07,CUST0244,P006,E006,18,540
ORD0043023,2023-11-28,CUST0093,P008,E009,11,1705
ORD0043024,2022-11-03,CUST0321,P006,E003,2,60
ORD0043025,2022-11-10,CUST0187,P006,E004,5,150
ORD0043026,2024-07-11,CUST0248,P032,E010,11,1210
ORD0043027,2022-10-08,CUST0233,P023,E005,7,455
ORD0043028,2022-02-04,CUST0067,P003,E010,10,1800
ORD0043029,2022-03-11,CUST0109,P008,E004,3,465
ORD0043030,2022-12-26,CUST0163,P027,E010,4,380
ORD0043031,2023-02-12,CUST0137,P001,E001,18,5760
ORD0043032,2023-08-03,CUST0348,P029,E001,1,80
ORD0043033,2023-06-03,CUST0137,P018,E002,9,1080
ORD0043034,2023-08-29,CUST0077,P014,E009,7,210
ORD0043035,2022-03-22,CUST0151,P016,E005,12,900
ORD0043036,2022-09-07,CUST0309,P024,E002,7,1225
ORD0043037,2024-11-27,CUST0177,P028,E006,5,700
ORD0043038,2022-02-14,CUST0021,P022,E008,9,1170
ORD0043039,2022-05-17,CUST0107,P010,E004,8,280
ORD0043040,2024-04-02,CUST0189,P031,E009,11,605
ORD0043041,2024-09-05,CUST0173,P003,E008,2,360
ORD0043042,2024-03-30,CUST0271,P010,E007,14,490
ORD0043043,2023-01-02,CUST0337,P007,E005,15,1425
ORD0043044,2022-08-17,CUST0016,P027,E010,7,665
ORD0043045,2022-07-02,CUST0273,P006,E005,13,390
ORD0043046,2023-04-12,CUST0026,P009,E006,17,680
ORD0043047,2024-04-17,CUST0112,P024,E007,15,2625
ORD0043048,2022-07-23,CUST0078,P008,E003,11,1705
ORD0043049,2024-09-01,CUST0045,P015,E007,16,320
ORD0043050,2023-09-15,CUST0195,P009,E008,2,80
ORD0043051,2024-12-27,CUST0207,P001,E005,18,5760
ORD0043052,2024-05-18,CUST0068,P029,E007,1,80
ORD0043053,2023-07-04,CUST0032,P028,E006,2,280
ORD0043054,2023-08-27,CUST0316,P016,E008,15,1125
ORD0043055,2024-01-25,CUST0136,P010,E004,14,490
ORD0043056,2023-09-20,CUST0031,P032,E005,18,1980
ORD0043057,2024-10-12,CUST0222,P019,E006,13,1885
ORD0043058,2022-04-05,CUST0131,P025,E009,5,450
ORD0043059,2023-11-16,CUST0340,P026,E006,17,1445
ORD0043060,2024-03-07,CUST0133,P017,E005,12,720
ORD0043061,2023-01-04,CUST0046,P027,E010,20,1900
ORD0043062,2022-10-06,CUST0171,P026,E009,11,935
ORD0043063,2022-12-17,CUST0069,P003,E008,13,2340
ORD0043064,2023-02-10,CUST0218,P018,E005,19,2280
ORD0043065,2023-03-22,CUST0144,P012,E006,3,75
ORD0043066,2022-11-19,CUST0254,P023,E008,10,650
ORD0043067,2023-09-22,CUST0125,P001,E004,12,3840
ORD0043068,2022-03-14,CUST0096,P016,E007,19,1425
ORD0043069,2023-06-02,CUST0194,P015,E004,4,80
ORD0043070,2022-01-22,CUST0347,P004,E009,17,1870
ORD0043071,2022-06-28,CUST0108,P027,E003,13,1235
ORD0043072,2023-12-09,CUST0301,P009,E003,2,80
ORD0043073,2024-07-26,CUST0335,P001,E004,5,1600
ORD0043074,2024-10-15,CUST0279,P030,E009,20,2400
ORD0043075,2024-08-05,CUST0129,P021,E002,2,360
ORD0043076,2023-06-15,CUST0121,P017,E009,17,1020
ORD0043077,2022-12-30,CUST0163,P028,E004,4,560
ORD0043078,2023-03-01,CUST0093,P008,E001,16,2480
ORD0043079,2024-08-16,CUST0243,P002,E001,15,1275
ORD0043080,2024-12-07,CUST0022,P005,E008,19,1235
ORD0043081,2023-11-03,CUST0029,P023,E005,1,65
ORD0043082,2024-11-19,CUST0190,P017,E001,4,240
ORD0043083,2024-10-09,CUST0086,P013,E010,18,1080
ORD0043084,2024-05-28,CUST0139,P011,E005,14,770
ORD0043085,2024-08-04,CUST0116,P015,E002,17,340
ORD0043086,2024-09-14,CUST0085,P007,E004,13,1235
ORD0043087,2022-06-01,CUST0117,P016,E004,6,450
ORD0043088,2022-09-12,CUST0331,P018,E003,8,960
ORD0043089,2023-12-04,CUST0342,P012,E005,18,450
ORD0043090,2023-10-16,CUST0051,P029,E006,3,240
ORD0043091,2024-01-28,CUST0302,P022,E001,13,1690
ORD0043092,2024-11-23,CUST0235,P025,E002,18,1620
ORD0043093,2022-07-06,CUST0004,P009,E006,15,600
ORD0043094,2024-05-28,CUST0163,P023,E007,1,65
ORD0043095,2023-11-04,CUST0140,P028,E005,2,280
ORD0043096,2024-05-25,CUST0234,P020,E007,5,1050
ORD0043097,2022-04-28,CUST0231,P025,E002,7,630
ORD0043098,2024-12-17,CUST0219,P017,E003,8,480
ORD0043099,2024-11-07,CUST0093,P029,E009,19,1520
ORD0043100,2024-05-20,CUST0050,P012,E001,7,175
ORD0043101,2023-04-03,CUST0115,P009,E004,16,640
ORD0043102,2023-12-07,CUST0327,P006,E007,14,420
ORD0043103,2023-10-04,CUST0317,P031,E008,14,770
ORD0043104,2024-08-23,CUST0222,P001,E006,4,1280
ORD0043105,2022-07-31,CUST0165,P017,E010,9,540
ORD0043106,2023-05-01,CUST0158,P016,E003,4,300
ORD0043107,2024-06-09,CUST0076,P030,E001,2,240
ORD0043108,2024-10-23,CUST0047,P014,E005,13,390
ORD0043109,2024-09-28,CUST0065,P019,E002,6,870
ORD0043110,2024-09-11,CUST0023,P026,E010,18,1530
ORD0043111,2022-12-09,CUST0235,P018,E009,9,1080
ORD0043112,2024-12-16,CUST0035,P031,E003,8,440
ORD0043113,2022-10-21,CUST0320,P023,E010,11,715
ORD0043114,2022-01-28,CUST0201,P030,E001,3,360
ORD0043115,2024-05-08,CUST0349,P032,E006,16,1760
ORD0043116,2023-07-27,CUST0305,P005,E001,9,585
ORD0043117,2024-07-16,CUST0234,P032,E003,5,550
ORD0043118,2024-11-21,CUST0163,P001,E004,14,4480
ORD0043119,2023-02-01,CUST0057,P028,E010,8,1120
ORD0043120,2024-11-06,CUST0183,P032,E008,11,1210
ORD0043121,2023-08-24,CUST0324,P021,E009,2,360
ORD0043122,2024-12-11,CUST0261,P019,E009,7,1015
ORD0043123,2023-01-05,CUST0028,P019,E010,20,2900
ORD0043124,2022-06-13,CUST0302,P026,E010,18,1530
ORD0043125,2023-03-26,CUST0016,P004,E010,5,550
ORD0043126,2023-06-28,CUST0212,P017,E007,10,600
ORD0043127,2023-12-11,CUST0263,P002,E005,19,1615
ORD0043128,2022-12-17,CUST0145,P022,E005,2,260
ORD0043129,2023-01-14,CUST0255,P021,E005,4,720
ORD0043130,2022-07-20,CUST0107,P010,E004,13,455
ORD0043131,2023-05-20,CUST0273,P006,E002,2,60
ORD0043132,2024-10-08,CUST0246,P006,E004,2,60
ORD0043133,2024-11-17,CUST0242,P031,E005,17,935
ORD0043134,2022-12-03,CUST0162,P023,E001,2,130
ORD0043135,2022-10-14,CUST0058,P011,E003,11,605
ORD0043136,2023-09-23,CUST0305,P024,E002,3,525
ORD0043137,2024-11-20,CUST0104,P003,E003,3,540
ORD0043138,2023-10-28,CUST0340,P021,E010,2,360
ORD0043139,2022-04-17,CUST0234,P028,E003,5,700
ORD0043140,2023-05-21,CUST0032,P029,E007,10,800
ORD0043141,2022-04-27,CUST0109,P003,E006,8,1440
ORD0043142,2022-03-20,CUST0053,P015,E006,5,100
ORD0043143,2024-01-11,CUST0038,P028,E004,18,2520
ORD0043144,2022-01-23,CUST0278,P032,E004,8,880
ORD0043145,2022-12-27,CUST0228,P006,E009,16,480
ORD0043146,2023-12-01,CUST0306,P005,E007,6,390
ORD0043147,2022-08-05,CUST0320,P008,E005,1,155
ORD0043148,2024-09-16,CUST0037,P011,E003,11,605
ORD0043149,2023-12-08,CUST0348,P017,E006,8,480
ORD0043150,2023-09-20,CUST0330,P016,E003,13,975
ORD0043151,2023-07-21,CUST0080,P005,E010,2,130
ORD0043152,2023-03-19,CUST0178,P014,E002,15,450
ORD0043153,2023-04-04,CUST0270,P002,E002,10,850
ORD0043154,2022-05-24,CUST0307,P018,E006,12,1440
ORD0043155,2022-11-10,CUST0219,P011,E010,13,715
ORD0043156,2024-05-24,CUST0139,P022,E010,5,650
ORD0043157,2023-12-30,CUST0168,P023,E009,19,1235
ORD0043158,2023-10-01,CUST0171,P011,E006,10,550
ORD0043159,2023-04-19,CUST0317,P021,E006,7,1260
ORD0043160,2023-11-16,CUST0162,P003,E002,5,900
ORD0043161,2023-08-29,CUST0103,P020,E007,14,2940
ORD0043162,2024-06-20,CUST0152,P010,E007,19,665
ORD0043163,2022-10-02,CUST0218,P024,E003,2,350
ORD0043164,2024-01-22,CUST0214,P024,E006,19,3325
ORD0043165,2022-08-05,CUST0196,P017,E010,20,1200
ORD0043166,2023-11-07,CUST0084,P022,E002,5,650
ORD0043167,2023-12-11,CUST0229,P027,E007,8,760
ORD0043168,2024-07-11,CUST0259,P014,E005,13,390
ORD0043169,2023-02-12,CUST0228,P025,E005,8,720
ORD0043170,2022-05-28,CUST0115,P020,E008,5,1050
ORD0043171,2023-05-18,CUST0260,P020,E010,13,2730
ORD0043172,2022-08-20,CUST0193,P010,E009,6,210
ORD0043173,2023-05-13,CUST0088,P008,E009,15,2325
ORD0043174,2023-02-27,CUST0211,P027,E001,11,1045
ORD0043175,2022-09-04,CUST0068,P016,E003,18,1350
ORD0043176,2022-04-15,CUST0196,P029,E010,2,160
ORD0043177,2022-08-22,CUST0340,P032,E002,11,1210
ORD0043178,2023-04-20,CUST0238,P010,E008,9,315
ORD0043179,2024-09-30,CUST0067,P016,E008,9,675
ORD0043180,2024-01-29,CUST0092,P024,E001,13,2275
ORD0043181,2024-05-24,CUST0054,P026,E008,3,255
ORD0043182,2022-04-22,CUST0338,P007,E005,6,570
ORD0043183,2022-01-23,CUST0202,P015,E003,9,180
ORD0043184,2024-07-25,CUST0204,P026,E010,3,255
ORD0043185,2022-11-11,CUST0333,P020,E007,5,1050
ORD0043186,2022-07-21,CUST0101,P031,E001,15,825
ORD0043187,2023-09-10,CUST0190,P027,E001,15,1425
ORD0043188,2023-08-29,CUST0215,P004,E010,19,2090
ORD0043189,2024-09-21,CUST0033,P021,E004,5,900
ORD0043190,2022-01-25,CUST0322,P010,E005,5,175
ORD0043191,2023-10-19,CUST0286,P002,E010,9,765
ORD0043192,2023-06-15,CUST0286,P031,E006,5,275
ORD0043193,2022-02-15,CUST0020,P020,E003,4,840
ORD0043194,2024-11-24,CUST0307,P026,E006,4,340
ORD0043195,2022-07-21,CUST0046,P016,E004,3,225
ORD0043196,2022-12-31,CUST0310,P032,E004,2,220
ORD0043197,2023-04-15,CUST0113,P027,E001,1,95
ORD0043198,2024-02-16,CUST0216,P026,E008,18,1530
ORD0043199,2023-02-20,CUST0250,P008,E010,10,1550
ORD0043200,2023-11-30,CUST0098,P012,E008,2,50
ORD0043201,2024-03-20,CUST0243,P012,E006,4,100
ORD0043202,2022-07-09,CUST0084,P025,E010,7,630
ORD0043203,2022-12-15,CUST0229,P008,E001,3,465
ORD0043204,2023-01-08,CUST0308,P023,E009,10,650
ORD0043205,2024-09-11,CUST0006,P001,E009,9,2880
ORD0043206,2024-09-13,CUST0264,P028,E001,3,420
ORD0043207,2022-04-21,CUST0219,P010,E005,12,420
ORD0043208,2023-10-08,CUST0176,P008,E005,19,2945
ORD0043209,2024-11-02,CUST0137,P019,E004,4,580
ORD0043210,2023-06-07,CUST0215,P025,E010,5,450
ORD0043211,2022-07-16,CUST0342,P021,E001,15,2700
ORD0043212,2022-02-24,CUST0014,P023,E007,6,390
ORD0043213,2022-07-02,CUST0149,P013,E002,7,420
ORD0043214,2024-11-08,CUST0167,P011,E006,10,550
ORD0043215,2022-12-29,CUST0100,P028,E008,1,140
ORD0043216,2023-04-18,CUST0225,P003,E008,13,2340
ORD0043217,2022-01-09,CUST0183,P028,E010,18,2520
ORD0043218,2023-10-22,CUST0151,P018,E008,9,1080
ORD0043219,2022-01-25,CUST0171,P010,E008,16,560
ORD0043220,2024-12-16,CUST0250,P020,E003,11,2310
ORD0043221,2024-04-03,CUST0114,P005,E005,18,1170
ORD0043222,2022-03-09,CUST0059,P018,E010,6,720
ORD0043223,2024-10-21,CUST0306,P023,E004,15,975
ORD0043224,2022-02-17,CUST0215,P023,E009,2,130
ORD0043225,2024-08-02,CUST0178,P032,E010,9,990
ORD0043226,2024-12-07,CUST0244,P010,E005,18,630
ORD0043227,2022-12-21,CUST0318,P022,E001,13,1690
ORD0043228,2024-10-06,CUST0078,P027,E002,2,190
ORD0043229,2023-03-13,CUST0201,P027,E002,17,1615
ORD0043230,2023-12-01,CUST0299,P002,E005,20,1700
ORD0043231,2023-09-18,CUST0248,P026,E009,3,255
ORD0043232,2022-03-31,CUST0027,P004,E006,10,1100
ORD0043233,2023-01-04,CUST0336,P013,E009,10,600
ORD0043234,2024-07-27,CUST0025,P002,E003,17,1445
ORD0043235,2024-08-12,CUST0284,P024,E007,5,875
ORD0043236,2023-05-15,CUST0192,P018,E008,19,2280
ORD0043237,2023-12-05,CUST0153,P007,E009,5,475
ORD0043238,2022-05-13,CUST0343,P024,E003,17,2975
ORD0043239,2022-06-21,CUST0331,P018,E003,6,720
ORD0043240,2024-02-02,CUST0302,P007,E004,4,380
ORD0043241,2023-03-17,CUST0106,P005,E005,9,585
ORD0043242,2024-09-11,CUST0290,P021,E003,11,1980
ORD0043243,2022-04-22,CUST0268,P020,E008,20,4200
ORD0043244,2024-11-29,CUST0347,P021,E003,3,540
ORD0043245,2022-04-12,CUST0283,P024,E009,8,1400
ORD0043246,2022-12-07,CUST0248,P005,E007,13,845
ORD0043247,2024-07-08,CUST0108,P024,E007,8,1400
ORD0043248,2024-03-24,CUST0301,P031,E002,16,880
ORD0043249,2022-07-15,CUST0201,P025,E009,13,1170
ORD0043250,2023-05-20,CUST0305,P004,E005,13,1430
ORD0043251,2024-12-30,CUST0013,P026,E009,11,935
ORD0043252,2022-08-07,CUST0169,P028,E008,9,1260
ORD0043253,2022-06-14,CUST0252,P007,E001,15,1425
ORD0043254,2023-01-16,CUST0065,P032,E007,6,660
ORD0043255,2023-01-04,CUST0055,P021,E001,6,1080
ORD0043256,2022-01-08,CUST0034,P016,E001,1,75
ORD0043257,2023-03-24,CUST0260,P025,E002,3,270
ORD0043258,2022-02-03,CUST0191,P026,E002,16,1360
ORD0043259,2023-05-12,CUST0317,P006,E005,16,480
ORD0043260,2024-05-13,CUST0143,P004,E004,14,1540
ORD0043261,2022-01-22,CUST0312,P032,E003,5,550
ORD0043262,2023-10-25,CUST0103,P004,E008,14,1540
ORD0043263,2023-08-13,CUST0004,P026,E006,7,595
ORD0043264,2023-11-08,CUST0214,P019,E008,6,870
ORD0043265,2022-09-28,CUST0213,P017,E006,8,480
ORD0043266,2022-01-01,CUST0281,P021,E009,1,180
ORD0043267,2022-10-14,CUST0230,P002,E006,15,1275
ORD0043268,2024-07-27,CUST0264,P018,E006,9,1080
ORD0043269,2024-05-03,CUST0154,P025,E009,19,1710
ORD0043270,2022-02-19,CUST0302,P029,E010,1,80
ORD0043271,2023-09-09,CUST0116,P012,E009,11,275
ORD0043272,2022-07-09,CUST0074,P003,E009,16,2880
ORD0043273,2024-12-02,CUST0157,P026,E010,20,1700
ORD0043274,2024-01-30,CUST0274,P022,E010,5,650
ORD0043275,2022-03-07,CUST0029,P030,E007,11,1320
ORD0043276,2023-01-31,CUST0146,P023,E009,13,845
ORD0043277,2022-05-08,CUST0151,P015,E007,17,340
ORD0043278,2023-11-28,CUST0337,P016,E001,19,1425
ORD0043279,2022-07-07,CUST0101,P011,E006,6,330
ORD0043280,2023-08-01,CUST0159,P032,E001,8,880
ORD0043281,2024-04-20,CUST0163,P018,E003,9,1080
ORD0043282,2024-02-01,CUST0221,P011,E002,3,165
ORD0043283,2023-10-29,CUST0027,P017,E008,6,360
ORD0043284,2024-07-21,CUST0124,P016,E003,12,900
ORD0043285,2022-03-20,CUST0278,P024,E007,10,1750
ORD0043286,2024-11-08,CUST0330,P001,E007,7,2240
ORD0043287,2022-02-14,CUST0305,P028,E010,12,1680
ORD0043288,2022-05-09,CUST0326,P018,E005,5,600
ORD0043289,2023-09-10,CUST0120,P028,E003,6,840
ORD0043290,2024-02-02,CUST0157,P024,E008,20,3500
ORD0043291,2024-03-03,CUST0223,P021,E002,14,2520
ORD0043292,2023-02-01,CUST0150,P013,E007,18,1080
ORD0043293,2022-10-02,CUST0165,P026,E006,2,170
ORD0043294,2022-05-18,CUST0145,P031,E003,8,440
ORD0043295,2024-02-22,CUST0258,P006,E002,3,90
ORD0043296,2022-08-03,CUST0120,P019,E002,19,2755
ORD0043297,2022-08-16,CUST0170,P020,E002,16,3360
ORD0043298,2022-04-17,CUST0326,P008,E005,11,1705
ORD0043299,2022-06-08,CUST0024,P024,E001,15,2625
ORD0043300,2022-01-30,CUST0216,P030,E008,10,1200
ORD0043301,2023-09-01,CUST0290,P011,E008,8,440
ORD0043302,2024-02-08,CUST0051,P010,E010,9,315
ORD0043303,2024-02-23,CUST0135,P006,E010,12,360
ORD0043304,2024-05-31,CUST0055,P015,E006,9,180
ORD0043305,2024-07-11,CUST0124,P020,E005,13,2730
ORD0043306,2022-12-08,CUST0177,P001,E002,17,5440
ORD0043307,2022-06-17,CUST0246,P003,E007,8,1440
ORD0043308,2023-11-15,CUST0022,P002,E004,5,425
ORD0043309,2023-09-24,CUST0047,P032,E008,17,1870
ORD0043310,2023-03-08,CUST0149,P012,E005,14,350
ORD0043311,2022-02-08,CUST0081,P019,E010,6,870
ORD0043312,2024-09-06,CUST0117,P025,E006,8,720
ORD0043313,2023-01-22,CUST0213,P018,E002,7,840
ORD0043314,2024-02-08,CUST0347,P012,E010,3,75
ORD0043315,2024-03-01,CUST0109,P014,E001,7,210
ORD0043316,2024-01-12,CUST0184,P029,E005,12,960
ORD0043317,2023-02-05,CUST0149,P027,E004,5,475
ORD0043318,2022-04-12,CUST0342,P020,E009,1,210
ORD0043319,2023-10-17,CUST0346,P018,E002,17,2040
ORD0043320,2024-06-21,CUST0203,P003,E010,6,1080
ORD0043321,2024-01-22,CUST0004,P019,E008,13,1885
ORD0043322,2022-03-28,CUST0140,P004,E002,1,110
ORD0043323,2024-05-08,CUST0003,P027,E006,12,1140
ORD0043324,2022-11-15,CUST0135,P027,E009,2,190
ORD0043325,2024-08-24,CUST0294,P024,E001,5,875
ORD0043326,2024-06-05,CUST0054,P015,E004,14,280
ORD0043327,2023-09-25,CUST0190,P024,E001,3,525
ORD0043328,2023-10-14,CUST0057,P010,E004,12,420
ORD0043329,2024-08-07,CUST0175,P032,E005,4,440
ORD0043330,2022-08-28,CUST0055,P008,E006,8,1240
ORD0043331,2022-05-23,CUST0022,P004,E004,11,1210
ORD0043332,2024-08-11,CUST0317,P031,E009,11,605
ORD0043333,2022-04-29,CUST0100,P009,E005,11,440
ORD0043334,2023-08-19,CUST0166,P009,E008,16,640
ORD0043335,2022-06-12,CUST0130,P016,E008,3,225
ORD0043336,2023-10-16,CUST0239,P010,E003,12,420
ORD0043337,2022-12-16,CUST0261,P021,E007,14,2520
ORD0043338,2022-01-31,CUST0148,P013,E008,14,840
ORD0043339,2023-04-03,CUST0117,P005,E002,9,585
ORD0043340,2022-04-01,CUST0302,P003,E001,12,2160
ORD0043341,2022-05-08,CUST0223,P014,E010,16,480
ORD0043342,2024-02-18,CUST0301,P021,E009,7,1260
ORD0043343,2024-08-27,CUST0104,P005,E003,7,455
ORD0043344,2024-04-27,CUST0122,P017,E002,20,1200
ORD0043345,2024-03-02,CUST0155,P010,E009,12,420
ORD0043346,2023-05-24,CUST0335,P001,E009,6,1920
ORD0043347,2024-07-24,CUST0159,P015,E007,2,40
ORD0043348,2024-01-15,CUST0180,P023,E006,1,65
ORD0043349,2024-01-10,CUST0269,P003,E003,5,900
ORD0043350,2022-08-25,CUST0134,P013,E002,9,540
ORD0043351,2024-10-09,CUST0093,P013,E002,2,120
ORD0043352,2024-09-03,CUST0217,P028,E010,10,1400
ORD0043353,2024-10-19,CUST0153,P013,E004,12,720
ORD0043354,2024-12-10,CUST0260,P026,E001,1,85
ORD0043355,2023-04-14,CUST0327,P008,E001,17,2635
ORD0043356,2023-01-23,CUST0011,P003,E007,12,2160
ORD0043357,2024-12-21,CUST0064,P002,E006,18,1530
ORD0043358,2024-01-06,CUST0086,P010,E004,15,525
ORD0043359,2023-10-16,CUST0068,P015,E001,5,100
ORD0043360,2022-02-10,CUST0330,P015,E010,14,280
ORD0043361,2024-08-10,CUST0200,P015,E010,18,360
ORD0043362,2024-03-19,CUST0183,P015,E002,5,100
ORD0043363,2023-01-17,CUST0204,P023,E002,8,520
ORD0043364,2022-04-06,CUST0169,P030,E009,4,480
ORD0043365,2024-06-30,CUST0345,P010,E001,3,105
ORD0043366,2024-02-26,CUST0093,P021,E007,10,1800
ORD0043367,2022-10-20,CUST0134,P023,E007,4,260
ORD0043368,2022-12-07,CUST0262,P029,E003,20,1600
ORD0043369,2023-12-20,CUST0269,P010,E001,9,315
ORD0043370,2024-08-14,CUST0025,P007,E008,15,1425
ORD0043371,2023-06-22,CUST0072,P015,E006,3,60
ORD0043372,2024-05-21,CUST0072,P010,E002,8,280
ORD0043373,2024-08-17,CUST0092,P025,E008,19,1710
ORD0043374,2023-01-16,CUST0086,P001,E010,4,1280
ORD0043375,2024-05-08,CUST0252,P006,E003,12,360
ORD0043376,2023-08-22,CUST0082,P019,E008,6,870
ORD0043377,2024-07-18,CUST0330,P020,E001,13,2730
ORD0043378,2024-11-12,CUST0100,P014,E002,20,600
ORD0043379,2024-02-01,CUST0213,P024,E003,11,1925
ORD0043380,2022-12-30,CUST0061,P006,E008,2,60
ORD0043381,2023-07-20,CUST0157,P029,E009,5,400
ORD0043382,2024-08-26,CUST0105,P004,E004,12,1320
ORD0043383,2024-04-06,CUST0176,P016,E002,12,900
ORD0043384,2023-05-20,CUST0014,P029,E009,3,240
ORD0043385,2022-08-06,CUST0237,P005,E010,17,1105
ORD0043386,2023-04-27,CUST0300,P003,E002,7,1260
ORD0043387,2024-07-25,CUST0041,P004,E009,11,1210
ORD0043388,2024-01-19,CUST0091,P011,E001,4,220
ORD0043389,2024-04-15,CUST0199,P008,E003,20,3100
ORD0043390,2023-05-04,CUST0168,P012,E004,2,50
ORD0043391,2024-03-10,CUST0122,P009,E008,2,80
ORD0043392,2022-07-30,CUST0344,P009,E006,1,40
ORD0043393,2023-10-28,CUST0241,P016,E002,2,150
ORD0043394,2022-09-16,CUST0332,P028,E001,1,140
ORD0043395,2023-01-07,CUST0215,P029,E006,19,1520
ORD0043396,2024-09-18,CUST0085,P017,E010,18,1080
ORD0043397,2022-03-29,CUST0169,P030,E004,15,1800
ORD0043398,2023-02-04,CUST0069,P023,E010,11,715
ORD0043399,2022-11-05,CUST0338,P010,E010,10,350
ORD0043400,2022-01-04,CUST0037,P015,E009,16,320
ORD0043401,2022-08-14,CUST0105,P025,E010,9,810
ORD0043402,2022-12-05,CUST0161,P001,E008,20,6400
ORD0043403,2022-02-27,CUST0263,P002,E010,9,765
ORD0043404,2023-07-10,CUST0317,P025,E008,2,180
ORD0043405,2024-07-07,CUST0318,P030,E005,16,1920
ORD0043406,2023-06-08,CUST0074,P011,E008,17,935
ORD0043407,2023-06-10,CUST0324,P019,E001,2,290
ORD0043408,2024-12-04,CUST0340,P002,E008,5,425
ORD0043409,2022-01-24,CUST0076,P027,E007,12,1140
ORD0043410,2024-02-02,CUST0016,P020,E005,4,840
ORD0043411,2022-08-30,CUST0250,P003,E005,4,720
ORD0043412,2022-07-22,CUST0082,P004,E001,15,1650
ORD0043413,2022-08-25,CUST0195,P010,E006,1,35
ORD0043414,2024-08-08,CUST0099,P014,E002,16,480
ORD0043415,2024-10-18,CUST0263,P003,E004,12,2160
ORD0043416,2022-10-21,CUST0026,P032,E007,15,1650
ORD0043417,2022-07-29,CUST0315,P022,E007,8,1040
ORD0043418,2024-02-27,CUST0285,P017,E010,20,1200
ORD0043419,2024-10-22,CUST0072,P016,E004,14,1050
ORD0043420,2022-08-17,CUST0216,P006,E008,6,180
ORD0043421,2023-02-14,CUST0137,P032,E003,8,880
ORD0043422,2024-02-09,CUST0322,P032,E009,20,2200
ORD0043423,2024-08-20,CUST0090,P024,E007,14,2450
ORD0043424,2023-04-03,CUST0076,P005,E007,1,65
ORD0043425,2023-07-08,CUST0182,P025,E005,14,1260
ORD0043426,2022-08-01,CUST0340,P022,E009,17,2210
ORD0043427,2023-01-21,CUST0089,P028,E009,13,1820
ORD0043428,2023-06-12,CUST0028,P021,E005,18,3240
ORD0043429,2024-09-16,CUST0276,P014,E002,1,30
ORD0043430,2022-04-12,CUST0162,P013,E003,15,900
ORD0043431,2023-01-25,CUST0053,P029,E005,2,160
ORD0043432,2024-04-20,CUST0087,P001,E008,5,1600
ORD0043433,2022-08-23,CUST0290,P015,E009,15,300
ORD0043434,2022-04-24,CUST0233,P024,E006,15,2625
ORD0043435,2024-09-08,CUST0208,P031,E008,18,990
ORD0043436,2024-12-26,CUST0189,P005,E004,5,325
ORD0043437,2024-03-19,CUST0186,P006,E004,4,120
ORD0043438,2024-11-29,CUST0292,P001,E003,12,3840
ORD0043439,2022-04-13,CUST0191,P016,E010,8,600
ORD0043440,2023-02-15,CUST0057,P030,E006,20,2400
ORD0043441,2024-03-18,CUST0295,P021,E002,7,1260
ORD0043442,2024-11-26,CUST0162,P023,E007,7,455
ORD0043443,2022-03-08,CUST0115,P003,E007,11,1980
ORD0043444,2023-02-07,CUST0245,P014,E002,17,510
ORD0043445,2022-07-25,CUST0318,P022,E005,18,2340
ORD0043446,2022-12-07,CUST0286,P030,E005,6,720
ORD0043447,2024-12-11,CUST0335,P007,E006,3,285
ORD0043448,2023-03-02,CUST0131,P012,E001,14,350
ORD0043449,2024-08-13,CUST0255,P023,E006,9,585
ORD0043450,2022-07-28,CUST0016,P023,E003,6,390
ORD0043451,2023-11-07,CUST0038,P006,E004,16,480
ORD0043452,2024-11-11,CUST0191,P025,E001,20,1800
ORD0043453,2023-01-04,CUST0067,P023,E009,7,455
ORD0043454,2024-09-20,CUST0119,P023,E001,18,1170
ORD0043455,2022-03-23,CUST0134,P015,E010,6,120
ORD0043456,2023-01-12,CUST0283,P008,E010,11,1705
ORD0043457,2022-01-03,CUST0199,P028,E006,15,2100
ORD0043458,2023-11-15,CUST0056,P028,E005,11,1540
ORD0043459,2024-02-03,CUST0114,P028,E008,7,980
ORD0043460,2022-09-23,CUST0143,P030,E003,10,1200
ORD0043461,2023-03-11,CUST0024,P016,E002,14,1050
ORD0043462,2023-11-13,CUST0183,P018,E001,2,240
ORD0043463,2023-12-26,CUST0024,P006,E004,19,570
ORD0043464,2024-03-03,CUST0019,P022,E004,20,2600
ORD0043465,2023-01-11,CUST0087,P024,E004,2,350
ORD0043466,2023-01-01,CUST0156,P009,E001,4,160
ORD0043467,2024-02-06,CUST0119,P017,E005,11,660
ORD0043468,2023-03-04,CUST0068,P031,E003,19,1045
ORD0043469,2024-10-28,CUST0107,P021,E008,17,3060
ORD0043470,2024-11-30,CUST0048,P005,E005,4,260
ORD0043471,2023-10-05,CUST0207,P011,E004,1,55
ORD0043472,2023-07-18,CUST0197,P022,E002,3,390
ORD0043473,2022-09-01,CUST0120,P004,E005,15,1650
ORD0043474,2024-04-24,CUST0122,P029,E006,4,320
